MSA,year,code,count,count_patient,prevalence
17460,2020,V00-Y99,3054,66306,0.04605918016469098
17460,2020,Z00-Z99,54190,66306,0.8172714384821886
17460,2021,A00-B99,10142,76556,0.13247818590312974
17460,2021,C00-D49,10372,76556,0.13548252259783689
17460,2021,D50-D89,5426,76556,0.07087622132817807
17460,2021,E00-E89,26181,76556,0.34198495219185954
17460,2021,F01-F99,21866,76556,0.2856209833324625
17460,2021,G00-G99,14340,76556,0.1873138617482627
17460,2021,H00-H59,9596,76556,0.12534615183656408
17460,2021,H60-H95,6832,76556,0.08924186216625737
17460,2021,I00-I99,17363,76556,0.22680129578347877
17460,2021,J00-J99,21228,76556,0.27728721458801403
17460,2021,K00-K95,14306,76556,0.18686974241078427
17460,2021,L00-L99,16954,76556,0.22145880140028215
17460,2021,M00-M99,25300,76556,0.3304770364177857
17460,2021,N00-N99,15159,76556,0.19801191284811118
17460,2021,O00-O9A,2089,76556,0.027287214588014003
17460,2021,P00-P96,907,76556,0.01184753644391034
17460,2021,Q00-Q99,2188,76556,0.028580385600083597
17460,2021,R00-R99,40483,76556,0.5288024452688228
17460,2021,S00-T88,13537,76556,0.1768248079836982
17460,2021,U00-U85,6720,76556,0.08777888081926956
17460,2021,V00-Y99,3878,76556,0.05065572913945347
17460,2021,Z00-Z99,67197,76556,0.8777496211923298
17460,2022,A00-B99,9859,72839,0.13535331347217835
17460,2022,C00-D49,10924,72839,0.14997460151841732
17460,2022,D50-D89,5519,72839,0.07576984857013414
17460,2022,E00-E89,27441,72839,0.37673499087027557
17460,2022,F01-F99,22188,72839,0.3046170320844602
17460,2022,G00-G99,14482,72839,0.19882205961092272
17460,2022,H00-H59,10457,72839,0.14356320103241396
17460,2022,H60-H95,8298,72839,0.11392248657999149
17460,2022,I00-I99,17337,72839,0.23801809470201404
17460,2022,J00-J99,23003,72839,0.31580609288979805
17460,2022,K00-K95,14559,72839,0.19987918560112028
17460,2022,L00-L99,17220,72839,0.2364118123532723
17460,2022,M00-M99,24584,72839,0.337511497961257
17460,2022,N00-N99,15069,72839,0.20688092917255865
17460,2022,O00-O9A,2101,72839,0.028844437732533396
17460,2022,P00-P96,863,72839,0.011848048435590824
17460,2022,Q00-Q99,2102,72839,0.028858166641497
17460,2022,R00-R99,39967,72839,0.5487033045483876
17460,2022,S00-T88,13202,72839,0.18124905613750875
17460,2022,U00-U85,5290,72839,0.07262592841746866
17460,2022,V00-Y99,3721,72839,0.05108527025357295
17460,2022,Z00-Z99,62151,72839,0.8532654209969933
18140,2016,A00-B99,38566,285584,0.13504257941621378
18140,2016,C00-D49,38327,285584,0.13420569779819597
18140,2016,D50-D89,15187,285584,0.05317874950977646
18140,2016,E00-E89,80625,285584,0.2823162362037089
18140,2016,F01-F99,66229,285584,0.23190724970586588
18140,2016,G00-G99,44980,285584,0.15750182083029862
18140,2016,H00-H59,39575,285584,0.13857569051487478
18140,2016,H60-H95,35939,285584,0.12584388481147404
18140,2016,I00-I99,55666,285584,0.1949198834668609
18140,2016,J00-J99,108130,285584,0.3786276542103199
18140,2016,K00-K95,50526,285584,0.17692167628438568
18140,2016,L00-L99,64776,285584,0.22681942965992494
18140,2016,M00-M99,92628,285584,0.32434590173118943
18140,2016,N00-N99,56250,285584,0.19696481595607598
18140,2016,O00-O9A,11458,285584,0.040121295310661664
18140,2016,P00-P96,4701,285584,0.01646100621883579
18140,2016,Q00-Q99,7917,285584,0.027722141296431174
18140,2016,R00-R99,139691,285584,0.48914154854613706
18140,2016,S00-T88,55206,285584,0.1933091489719312
18140,2016,V00-Y99,8848,285584,0.030982127850299735
18140,2016,Z00-Z99,220143,285584,0.7708520085158832
18140,2017,A00-B99,44622,323491,0.13793892256662474
18140,2017,C00-D49,44834,323491,0.1385942731018792
18140,2017,D50-D89,17861,323491,0.055213282595188116
18140,2017,E00-E89,92451,323491,0.285791567617028
18140,2017,F01-F99,79002,323491,0.24421699521779586
18140,2017,G00-G99,54342,323491,0.1679861263528197
18140,2017,H00-H59,45088,323491,0.13937945723374065
18140,2017,H60-H95,40210,323491,0.12430021237066874
18140,2017,I00-I99,62908,323491,0.19446599750843147
18140,2017,J00-J99,125399,323491,0.3876429328791218
18140,2017,K00-K95,56825,323491,0.17566176493318206
18140,2017,L00-L99,74479,323491,0.23023515337366418
18140,2017,M00-M99,102468,323491,0.31675688040780114
18140,2017,N00-N99,63116,323491,0.19510898293924714
18140,2017,O00-O9A,13021,323491,0.040251506224284445
18140,2017,P00-P96,5530,323491,0.017094756886590352
18140,2017,Q00-Q99,9121,323491,0.028195529396490164
18140,2017,R00-R99,158319,323491,0.48940774241014434
18140,2017,S00-T88,60716,323491,0.18768992027598913
18140,2017,V00-Y99,9441,323491,0.029184737751591236
18140,2017,Z00-Z99,254701,323491,0.7873511164143671
18140,2018,A00-B99,39989,288229,0.13874037657557012
18140,2018,C00-D49,39723,288229,0.13781749928008633
18140,2018,D50-D89,16017,288229,0.055570397149488776
18140,2018,E00-E89,82618,288229,0.2866401368356411
18140,2018,F01-F99,75398,288229,0.261590610243938
18140,2018,G00-G99,49922,288229,0.17320255768850462
18140,2018,H00-H59,38427,288229,0.13332107456224043
18140,2018,H60-H95,35781,288229,0.12414087409663843
18140,2018,I00-I99,54611,288229,0.18947087211904423
18140,2018,J00-J99,109412,288229,0.37960094230629116
18140,2018,K00-K95,51097,288229,0.1772791773208109
18140,2018,L00-L99,66458,288229,0.23057360640324187
18140,2018,M00-M99,90737,288229,0.3148087111289981
18140,2018,N00-N99,55223,288229,0.19159418379136034
18140,2018,O00-O9A,11248,288229,0.03902452563760066
18140,2018,P00-P96,5010,288229,0.017382012219450505
18140,2018,Q00-Q99,8282,288229,0.02873409684660461
18140,2018,R00-R99,142910,288229,0.4958210311939465
18140,2018,S00-T88,52976,288229,0.18379829926898403
18140,2018,V00-Y99,7563,288229,0.026239552577984868
18140,2018,Z00-Z99,230345,288229,0.7991735737902849
18140,2019,A00-B99,38139,278270,0.137057534049664
18140,2019,C00-D49,39069,278270,0.14039961188773492
18140,2019,D50-D89,16077,278270,0.057774823013619865
18140,2019,E00-E89,80532,278270,0.28940237898443955
18140,2019,F01-F99,76292,278270,0.27416537894850324
18140,2019,G00-G99,49621,278270,0.17831961763754628
18140,2019,H00-H59,37844,278270,0.13599741258489956
18140,2019,H60-H95,36391,278270,0.13077586516692422
18140,2019,I00-I99,52617,278270,0.1890861393610522
18140,2019,J00-J99,105998,278270,0.3809178136342401
18140,2019,K00-K95,48738,278270,0.17514644050742084
18140,2019,L00-L99,65020,278270,0.2336579580982499
18140,2019,M00-M99,88013,278270,0.31628634060444893
18140,2019,N00-N99,53798,278270,0.19333021885219392
18140,2019,O00-O9A,10942,278270,0.039321522262550763
18140,2019,P00-P96,4699,278270,0.016886477162468105
18140,2019,Q00-Q99,8032,278270,0.028864052898264277
18140,2019,R00-R99,139958,278270,0.5029575592050886
18140,2019,S00-T88,51168,278270,0.18387896647141266
18140,2019,V00-Y99,7613,278270,0.027358321055090378
18140,2019,Z00-Z99,226817,278270,0.8150968483846623
18140,2020,A00-B99,30022,235511,0.12747599899792367
18140,2020,C00-D49,31034,235511,0.13177303820203728
18140,2020,D50-D89,13100,235511,0.055623728827952836
18140,2020,E00-E89,65857,235511,0.27963449690248016
18140,2020,F01-F99,66004,235511,0.2802586715694808
18140,2020,G00-G99,41054,235511,0.17431882162616608
18140,2020,H00-H59,26197,235511,0.11123471939739545
18140,2020,H60-H95,21710,235511,0.09218253075227908
18140,2020,I00-I99,43164,235511,0.18327806344501954
18140,2020,J00-J99,75894,235511,0.3222524637915002
18140,2020,K00-K95,37486,235511,0.15916878617134655
18140,2020,L00-L99,51204,235511,0.21741659625240434
18140,2020,M00-M99,69296,235511,0.29423678724136026
18140,2020,N00-N99,42445,235511,0.18022512748873726
18140,2020,O00-O9A,9079,235511,0.038550216338090366
18140,2020,P00-P96,3907,235511,0.016589458666474176
18140,2020,Q00-Q99,6217,235511,0.026397917719342197
18140,2020,R00-R99,113993,235511,0.48402410078510133
18140,2020,S00-T88,37737,235511,0.16023455380003482
18140,2020,U00-U85,8671,235511,0.03681781318070069
18140,2020,V00-Y99,5842,235511,0.02480563540556492
18140,2020,Z00-Z99,202851,235511,0.8613228256854245
18140,2021,A00-B99,30115,246418,0.1222110397779383
18140,2021,C00-D49,34598,246418,0.14040370427485005
18140,2021,D50-D89,14269,246418,0.057905672475225024
18140,2021,E00-E89,69969,246418,0.28394435471434715
18140,2021,F01-F99,70926,246418,0.2878279995779529
18140,2021,G00-G99,43754,246418,0.17756008083825045
18140,2021,H00-H59,28456,246418,0.11547857705200107
18140,2021,H60-H95,23054,246418,0.09355647720539896
18140,2021,I00-I99,44661,246418,0.1812408184467044
18140,2021,J00-J99,71082,246418,0.28846107021402656
18140,2021,K00-K95,40471,246418,0.16423719046498225
18140,2021,L00-L99,55147,246418,0.22379452799714306
18140,2021,M00-M99,73819,246418,0.29956821336103695
18140,2021,N00-N99,44351,246418,0.17998279346476312
18140,2021,O00-O9A,9234,246418,0.03747291188143723
18140,2021,P00-P96,4221,246418,0.01712943047991624
18140,2021,Q00-Q99,6969,246418,0.028281213223060004
18140,2021,R00-R99,121127,246418,0.49155094189547843
18140,2021,S00-T88,41350,246418,0.1678043000105512
18140,2021,U00-U85,17350,246418,0.07040881753767987
18140,2021,V00-Y99,7877,246418,0.031966008976616965
18140,2021,Z00-Z99,223421,246418,0.9066748370654741
18140,2022,A00-B99,31796,244404,0.13009607044074564
18140,2022,C00-D49,37030,244404,0.1515114318914584
18140,2022,D50-D89,15425,244404,0.06311271501284758
18140,2022,E00-E89,74147,244404,0.30337883177034747
18140,2022,F01-F99,74384,244404,0.3043485376671413
18140,2022,G00-G99,45623,244404,0.1866704309258441
18140,2022,H00-H59,31865,244404,0.1303783898790527
18140,2022,H60-H95,29394,244404,0.12026808071880984
18140,2022,I00-I99,46832,244404,0.19161715847531138
18140,2022,J00-J99,79799,244404,0.32650447619515227
18140,2022,K00-K95,42944,244404,0.1757090718646176
18140,2022,L00-L99,57590,244404,0.23563444133483905
18140,2022,M00-M99,76206,244404,0.3118034074728728
18140,2022,N00-N99,45800,244404,0.18739464165889266
18140,2022,O00-O9A,9064,244404,0.03708613606978609
18140,2022,P00-P96,4131,244404,0.01690234202386213
18140,2022,Q00-Q99,7102,244404,0.029058444215315626
18140,2022,R00-R99,125785,244404,0.5146601528616553
18140,2022,S00-T88,41377,244404,0.16929755650480352
18140,2022,U00-U85,23088,244404,0.09446653900918152
18140,2022,V00-Y99,11377,244404,0.04654997463216641
18140,2022,Z00-Z99,212997,244404,0.8714955565375362
19380,2016,A00-B99,5518,43836,0.1258782735651063
19380,2016,C00-D49,5282,43836,0.12049457067250662
19380,2016,D50-D89,2565,43836,0.05851355050643307
19380,2016,E00-E89,14899,43836,0.339880463545944
19380,2016,F01-F99,9862,43836,0.2249749064695684
19380,2016,G00-G99,7445,43836,0.1698375764212063
19380,2016,H00-H59,6739,43836,0.153732092344192
19380,2016,H60-H95,5591,43836,0.12754357149374942
19380,2016,I00-I99,10743,43836,0.24507254311524773
19380,2016,J00-J99,18022,43836,0.4111232776713204
19380,2016,K00-K95,9176,43836,0.2093256684004015
19380,2016,L00-L99,9352,43836,0.2133406332694589
19380,2016,M00-M99,15375,43836,0.35073911853271283
19380,2016,N00-N99,9087,43836,0.20729537366548043
19380,2016,O00-O9A,1337,43836,0.030500045624600784
19380,2016,P00-P96,529,43836,0.01206770690756456
19380,2016,Q00-Q99,1147,43836,0.02616570855005019
19380,2016,R00-R99,23700,43836,0.5406515192992062
19380,2016,S00-T88,8545,43836,0.19493110685281503
19380,2016,V00-Y99,1992,43836,0.04544210238160416
19380,2016,Z00-Z99,32315,43836,0.7371794871794872
19380,2017,A00-B99,5647,41937,0.13465436249612514
19380,2017,C00-D49,4712,41937,0.112359014712545
19380,2017,D50-D89,2505,41937,0.05973245582659704
19380,2017,E00-E89,13938,41937,0.3323556763717004
19380,2017,F01-F99,10302,41937,0.2456541955790829
19380,2017,G00-G99,7406,41937,0.17659823067935237
19380,2017,H00-H59,6051,41937,0.14428786036197153
19380,2017,H60-H95,5368,41937,0.12800152609867183
19380,2017,I00-I99,9654,41937,0.23020244652693325
19380,2017,J00-J99,17442,41937,0.4159095786536948
19380,2017,K00-K95,8812,41937,0.21012471087583756
19380,2017,L00-L99,8864,41937,0.21136466604668908
19380,2017,M00-M99,14453,41937,0.34463600162147984
19380,2017,N00-N99,8635,41937,0.20590409423659298
19380,2017,O00-O9A,1427,41937,0.03402723132317524
19380,2017,P00-P96,549,41937,0.013091065169182344
19380,2017,Q00-Q99,1108,41937,0.026420583255836134
19380,2017,R00-R99,22789,41937,0.5434103536256766
19380,2017,S00-T88,8204,41937,0.19562677349357369
19380,2017,V00-Y99,1808,41937,0.0431122874788373
19380,2017,Z00-Z99,31547,41937,0.7522474187471684
19380,2018,A00-B99,5679,41605,0.13649801706525658
19380,2018,C00-D49,4988,41605,0.11988943636582142
19380,2018,D50-D89,2526,41605,0.060713856507631295
19380,2018,E00-E89,14447,41605,0.34724191803869725
19380,2018,F01-F99,10933,41605,0.26278091575531787
19380,2018,G00-G99,7850,41605,0.18867924528301888
19380,2018,H00-H59,5744,41605,0.13806032928734527
19380,2018,H60-H95,5373,41605,0.12914313183511597
19380,2018,I00-I99,9889,41605,0.23768777791130874
19380,2018,J00-J99,16783,41605,0.4033890157433001
19380,2018,K00-K95,8733,41605,0.20990265593077756
19380,2018,L00-L99,9041,41605,0.2173056123062132
19380,2018,M00-M99,14485,41605,0.34815526979930295
19380,2018,N00-N99,8938,41605,0.21482994832351882
19380,2018,O00-O9A,1434,41605,0.03446701117654128
19380,2018,P00-P96,578,41605,0.013892560990265593
19380,2018,Q00-Q99,1117,41605,0.026847734647277972
19380,2018,R00-R99,23320,41605,0.5605095541401274
19380,2018,S00-T88,8075,41605,0.1940872491287105
19380,2018,V00-Y99,1776,41605,0.042687177021992546
19380,2018,Z00-Z99,32445,41605,0.7798341545487322
19380,2019,A00-B99,4908,38222,0.12840772330071687
19380,2019,C00-D49,4771,38222,0.1248234001360473
19380,2019,D50-D89,2397,38222,0.06271257391031343
19380,2019,E00-E89,13459,38222,0.3521270472502747
19380,2019,F01-F99,10619,38222,0.2778242896761028
19380,2019,G00-G99,7363,38222,0.1926377478938831
19380,2019,H00-H59,5310,38222,0.13892522630945528
19380,2019,H60-H95,4962,38222,0.12982052221233845
19380,2019,I00-I99,9126,38222,0.23876301606404687
19380,2019,J00-J99,15499,38222,0.405499450578201
19380,2019,K00-K95,8043,38222,0.21042854900319188
19380,2019,L00-L99,8332,38222,0.2179896394746481
19380,2019,M00-M99,13118,38222,0.3432054837528125
19380,2019,N00-N99,8257,38222,0.2160274187640626
19380,2019,O00-O9A,1290,38222,0.03375019622207106
19380,2019,P00-P96,559,38222,0.014625085029564125
19380,2019,Q00-Q99,1047,38222,0.027392601119773954
19380,2019,R00-R99,21271,38222,0.5565119564648632
19380,2019,S00-T88,7359,38222,0.19253309612265188
19380,2019,V00-Y99,1903,38222,0.04978808016325676
19380,2019,Z00-Z99,30838,38222,0.8068128303071529
19380,2020,A00-B99,4077,34147,0.1193955545143058
19380,2020,C00-D49,4057,34147,0.11880985152429203
19380,2020,D50-D89,2129,34147,0.06234808328696518
19380,2020,E00-E89,11910,34147,0.34878613055319646
19380,2020,F01-F99,9413,34147,0.275661112249978
19380,2020,G00-G99,6421,34147,0.18803994494391893
19380,2020,H00-H59,4158,34147,0.12176765162386154
19380,2020,H60-H95,3312,34147,0.09699241514627932
19380,2020,I00-I99,7815,34147,0.22886344334787828
19380,2020,J00-J99,11225,34147,0.32872580314522504
19380,2020,K00-K95,6655,34147,0.19489266992708
19380,2020,L00-L99,6829,34147,0.1999882859401997
19380,2020,M00-M99,11082,34147,0.32453802676662663
19380,2020,N00-N99,6904,34147,0.20218467215275135
19380,2020,O00-O9A,1061,34147,0.03107154362023018
19380,2020,P00-P96,423,34147,0.01238761823879111
19380,2020,Q00-Q99,844,34147,0.024716666178580843
19380,2020,R00-R99,18317,34147,0.5364160834041057
19380,2020,S00-T88,5776,34147,0.16915102351597505
19380,2020,U00-U85,988,34147,0.028933727706679943
19380,2020,V00-Y99,1460,34147,0.042756318271004776
19380,2020,Z00-Z99,28630,34147,0.8384338302047032
19380,2021,A00-B99,4283,34565,0.12391147114132793
19380,2021,C00-D49,4273,34565,0.12362216114566758
19380,2021,D50-D89,2279,34565,0.06593374801099378
19380,2021,E00-E89,12439,34565,0.3598727036019094
19380,2021,F01-F99,9832,34565,0.2844495877332562
19380,2021,G00-G99,6758,34565,0.19551569506726457
19380,2021,H00-H59,4286,34565,0.12399826414002604
19380,2021,H60-H95,3450,34565,0.09981194850282077
19380,2021,I00-I99,8047,34565,0.23280775350788369
19380,2021,J00-J99,10966,34565,0.31725734124113986
19380,2021,K00-K95,7101,34565,0.2054390279184146
19380,2021,L00-L99,7167,34565,0.2073484738897729
19380,2021,M00-M99,11275,34565,0.3261970201070447
19380,2021,N00-N99,7064,34565,0.20436858093447127
19380,2021,O00-O9A,973,34565,0.028149862577752063
19380,2021,P00-P96,376,34565,0.010878055836829163
19380,2021,Q00-Q99,893,34565,0.02583538261246926
19380,2021,R00-R99,18949,34565,0.5482135107767974
19380,2021,S00-T88,6098,34565,0.17642123535368148
19380,2021,U00-U85,2419,34565,0.06998408795023868
19380,2021,V00-Y99,1627,34565,0.04707073629393896
19380,2021,Z00-Z99,29623,34565,0.857023000144655
26580,2016,A00-B99,4028,26895,0.14976761479828965
26580,2016,C00-D49,3549,26895,0.13195761293920802
26580,2016,D50-D89,1812,26895,0.06737311767986615
26580,2016,E00-E89,10187,26895,0.378769287971742
26580,2016,F01-F99,7147,26895,0.26573712585982523
26580,2016,G00-G99,5035,26895,0.18720951849786205
26580,2016,H00-H59,3693,26895,0.13731176798661462
26580,2016,H60-H95,4528,26895,0.16835843093511804
26580,2016,I00-I99,8062,26895,0.29975831939022124
26580,2016,J00-J99,13005,26895,0.48354712771890684
26580,2016,K00-K95,6840,26895,0.2543223647518126
26580,2016,L00-L99,6145,26895,0.22848113032162112
26580,2016,M00-M99,10236,26895,0.38059118795315117
26580,2016,N00-N99,6312,26895,0.2346904629113218
26580,2016,O00-O9A,736,26895,0.027365681353411414
26580,2016,P00-P96,199,26895,0.007399144822457706
26580,2016,Q00-Q99,837,26895,0.031121026213050754
26580,2016,R00-R99,15775,26895,0.5865402491169363
26580,2016,S00-T88,5653,26895,0.21018776724298197
26580,2016,V00-Y99,1263,26895,0.046960401561628555
26580,2016,Z00-Z99,19116,26895,0.7107640825432237
26580,2017,A00-B99,4252,27600,0.15405797101449276
26580,2017,C00-D49,3546,27600,0.1284782608695652
26580,2017,D50-D89,1820,27600,0.06594202898550725
26580,2017,E00-E89,10379,27600,0.37605072463768113
26580,2017,F01-F99,7578,27600,0.27456521739130435
26580,2017,G00-G99,5377,27600,0.19481884057971013
26580,2017,H00-H59,3983,27600,0.14431159420289855
26580,2017,H60-H95,4586,27600,0.16615942028985506
26580,2017,I00-I99,8276,27600,0.29985507246376814
26580,2017,J00-J99,13754,27600,0.49833333333333335
26580,2017,K00-K95,6955,27600,0.2519927536231884
26580,2017,L00-L99,6268,27600,0.22710144927536233
26580,2017,M00-M99,10400,27600,0.37681159420289856
26580,2017,N00-N99,6463,27600,0.23416666666666666
26580,2017,O00-O9A,773,27600,0.028007246376811595
26580,2017,P00-P96,219,27600,0.007934782608695653
26580,2017,Q00-Q99,797,27600,0.028876811594202897
26580,2017,R00-R99,16374,27600,0.5932608695652174
26580,2017,S00-T88,5762,27600,0.208768115942029
26580,2017,V00-Y99,1307,27600,0.04735507246376812
26580,2017,Z00-Z99,20569,27600,0.7452536231884058
26580,2018,A00-B99,4155,27145,0.1530668631423835
26580,2018,C00-D49,3469,27145,0.12779517406520538
26580,2018,D50-D89,1848,27145,0.06807883588137778
26580,2018,E00-E89,10262,27145,0.37804383864431756
26580,2018,F01-F99,7714,27145,0.2841775649290845
26580,2018,G00-G99,5248,27145,0.19333210536010315
26580,2018,H00-H59,3650,27145,0.13446306870510222
26580,2018,H60-H95,4414,27145,0.16260821514090992
26580,2018,I00-I99,8121,27145,0.2991711180696261
26580,2018,J00-J99,12851,27145,0.4734205194326764
26580,2018,K00-K95,6809,27145,0.2508380917296003
26580,2018,L00-L99,6203,27145,0.22851353840486277
26580,2018,M00-M99,10291,27145,0.37911217535457725
26580,2018,N00-N99,6361,27145,0.23433413151593296
26580,2018,O00-O9A,740,27145,0.02726100571007552
26580,2018,P00-P96,238,27145,0.008767728863510776
26580,2018,Q00-Q99,751,27145,0.0276662368760361
26580,2018,R00-R99,16238,27145,0.5981948793516302
26580,2018,S00-T88,5536,27145,0.2039417940688893
26580,2018,V00-Y99,1137,27145,0.04188616688156198
26580,2018,Z00-Z99,21612,27145,0.7961687235218272
26580,2019,A00-B99,3626,23796,0.15237855101697764
26580,2019,C00-D49,3018,23796,0.12682803832576903
26580,2019,D50-D89,1535,23796,0.06450663977139015
26580,2019,E00-E89,9036,23796,0.37972768532526474
26580,2019,F01-F99,7066,23796,0.2969406622961842
26580,2019,G00-G99,4801,23796,0.20175659774752058
26580,2019,H00-H59,3498,23796,0.1469994957135653
26580,2019,H60-H95,4135,23796,0.17376870062195326
26580,2019,I00-I99,7063,23796,0.2968145906875105
26580,2019,J00-J99,11694,23796,0.4914271306101866
26580,2019,K00-K95,6002,23796,0.2522272650865692
26580,2019,L00-L99,5546,23796,0.23306438056816273
26580,2019,M00-M99,8910,23796,0.3744326777609682
26580,2019,N00-N99,5450,23796,0.22903008909060346
26580,2019,O00-O9A,631,23796,0.02651706169104051
26580,2019,P00-P96,237,23796,0.009959657085224408
26580,2019,Q00-Q99,674,23796,0.028324088082030595
26580,2019,R00-R99,14703,23796,0.6178769541099345
26580,2019,S00-T88,4812,23796,0.2022188603126576
26580,2019,V00-Y99,949,23796,0.03988065221045554
26580,2019,Z00-Z99,18790,23796,0.7896285089931081
26580,2020,A00-B99,2677,21949,0.12196455419381293
26580,2020,C00-D49,2462,21949,0.11216911932206479
26580,2020,D50-D89,1368,21949,0.062326301881634696
26580,2020,E00-E89,8061,21949,0.3672604674472641
26580,2020,F01-F99,6696,21949,0.30507084605221196
26580,2020,G00-G99,4186,21949,0.19071483894482663
26580,2020,H00-H59,2356,21949,0.10733974212948198
26580,2020,H60-H95,2872,21949,0.13084878582167753
26580,2020,I00-I99,6263,21949,0.28534329582213314
26580,2020,J00-J99,8775,21949,0.3997904232539068
26580,2020,K00-K95,4866,21949,0.22169574923686727
26580,2020,L00-L99,4548,21949,0.20720761765911885
26580,2020,M00-M99,7701,21949,0.3508588090573602
26580,2020,N00-N99,4666,21949,0.2125837167980318
26580,2020,O00-O9A,541,21949,0.02464804774704998
26580,2020,P00-P96,162,21949,0.00738074627545674
26580,2020,Q00-Q99,584,21949,0.026607134721399608
26580,2020,R00-R99,12802,21949,0.5832611964098592
26580,2020,S00-T88,3887,21949,0.1770923504487676
26580,2020,U00-U85,982,21949,0.044740079274682217
26580,2020,V00-Y99,762,21949,0.034716843591963184
26580,2020,Z00-Z99,17848,21949,0.8131577748416784
26580,2021,A00-B99,2554,19430,0.1314462171899125
26580,2021,C00-D49,2400,19430,0.12352032938754504
26580,2021,D50-D89,1367,19430,0.07035512094698919
26580,2021,E00-E89,7574,19430,0.38980957282552753
26580,2021,F01-F99,6548,19430,0.33700463201235203
26580,2021,G00-G99,3899,19430,0.2006690684508492
26580,2021,H00-H59,2282,19430,0.11744724652599074
26580,2021,H60-H95,2482,19430,0.12774060730828615
26580,2021,I00-I99,5827,19430,0.29989706639217706
26580,2021,J00-J99,7328,19430,0.37714873906330415
26580,2021,K00-K95,4720,19430,0.24292331446217189
26580,2021,L00-L99,4198,19430,0.21605764282038084
26580,2021,M00-M99,7134,19430,0.36716417910447763
26580,2021,N00-N99,4342,19430,0.22346886258363355
26580,2021,O00-O9A,532,19430,0.027380339680905814
26580,2021,P00-P96,172,19430,0.00885229027277406
26580,2021,Q00-Q99,486,19430,0.025012866700977868
26580,2021,R00-R99,11910,19430,0.6129696345856922
26580,2021,S00-T88,3580,19430,0.184251158003088
26580,2021,U00-U85,2238,19430,0.11518270715388575
26580,2021,V00-Y99,816,19430,0.041996911991765314
26580,2021,Z00-Z99,16652,19430,0.8570252187339166
26580,2022,A00-B99,3002,19125,0.15696732026143792
26580,2022,C00-D49,2461,19125,0.1286797385620915
26580,2022,D50-D89,1447,19125,0.07566013071895425
26580,2022,E00-E89,7792,19125,0.4074248366013072
26580,2022,F01-F99,6541,19125,0.34201307189542485
26580,2022,G00-G99,3913,19125,0.20460130718954248
26580,2022,H00-H59,2330,19125,0.12183006535947713
26580,2022,H60-H95,3161,19125,0.165281045751634
26580,2022,I00-I99,5948,19125,0.31100653594771244
26580,2022,J00-J99,9040,19125,0.4726797385620915
26580,2022,K00-K95,4760,19125,0.24888888888888888
26580,2022,L00-L99,4300,19125,0.22483660130718955
26580,2022,M00-M99,7107,19125,0.3716078431372549
26580,2022,N00-N99,4383,19125,0.2291764705882353
26580,2022,O00-O9A,535,19125,0.027973856209150327
26580,2022,P00-P96,155,19125,0.008104575163398693
26580,2022,Q00-Q99,477,19125,0.024941176470588234
26580,2022,R00-R99,12601,19125,0.6588758169934641
26580,2022,S00-T88,3773,19125,0.197281045751634
26580,2022,U00-U85,3395,19125,0.17751633986928106
26580,2022,V00-Y99,931,19125,0.048679738562091505
26580,2022,Z00-Z99,15917,19125,0.8322614379084967
30620,2016,A00-B99,1747,13730,0.12723962126729788
30620,2016,C00-D49,1426,13730,0.10386016023306628
30620,2016,D50-D89,875,13730,0.06372906045156591
30620,2016,E00-E89,4439,13730,0.323306627822287
30620,2016,F01-F99,3363,13730,0.24493809176984704
30620,2016,G00-G99,2535,13730,0.18463219227967953
30620,2016,H00-H59,1454,13730,0.10589949016751639
30620,2016,H60-H95,1567,13730,0.11412964311726147
30620,2016,I00-I99,3397,13730,0.24741442097596503
30620,2016,J00-J99,5449,13730,0.3968681718863802
30620,2016,K00-K95,2916,13730,0.21238164603058995
30620,2016,L00-L99,2651,13730,0.19308084486525856
30620,2016,M00-M99,5187,13730,0.3777858703568827
30620,2016,N00-N99,2861,13730,0.2083758193736344
30620,2016,O00-O9A,521,13730,0.03794610342316096
30620,2016,P00-P96,153,13730,0.011143481427530954
30620,2016,Q00-Q99,373,13730,0.02716678805535324
30620,2016,R00-R99,7116,13730,0.5182811361981063
30620,2016,S00-T88,3544,13730,0.2581209031318281
30620,2016,V00-Y99,417,13730,0.0303714493809177
30620,2016,Z00-Z99,9932,13730,0.7233794610342316
30620,2017,A00-B99,2330,16463,0.14152949037235013
30620,2017,C00-D49,1682,16463,0.1021684990584948
30620,2017,D50-D89,990,16463,0.06013484784061228
30620,2017,E00-E89,5411,16463,0.32867642592480106
30620,2017,F01-F99,4037,16463,0.24521654619449676
30620,2017,G00-G99,3053,16463,0.1854461519771609
30620,2017,H00-H59,1838,16463,0.11164429326368219
30620,2017,H60-H95,1961,16463,0.11911559254084918
30620,2017,I00-I99,3916,16463,0.2378667314584219
30620,2017,J00-J99,6646,16463,0.40369313004920127
30620,2017,K00-K95,3532,16463,0.21454169956872987
30620,2017,L00-L99,3241,16463,0.19686569883982263
30620,2017,M00-M99,6115,16463,0.37143898438923645
30620,2017,N00-N99,3444,16463,0.20919637976067545
30620,2017,O00-O9A,601,16463,0.03650610459818988
30620,2017,P00-P96,175,16463,0.010629897345562777
30620,2017,Q00-Q99,442,16463,0.02684808358136427
30620,2017,R00-R99,8499,16463,0.5162485573710746
30620,2017,S00-T88,4282,16463,0.26009840247828464
